Symbol,Name
088046.TW,飛宏群益24購01
088047.TW,台驊控群益24購02
088048.TW,揚明光群益24購01
088049.TW,臻鼎群益24購02
08804P.TW,鴻海凱基26售03
088050.TW,啟碁群益24購01
088051.TW,力智群益24購03
088052.TW,長榮統一26購14
088053.TW,上銀兆豐26購01
088054.TW,南亞科兆豐26購01
088055.TW,友達兆豐27購01
088056.TW,奇鋐兆豐27購01
088057.TW,華擎兆豐25購01
088058.TW,上証2X凱基25購02
088059.TW,道瓊反凱基29購01
08805P.TW,友達凱基24售03
088060.TW,為升凱基26購01
088061.TW,華邦電凱基24購03
088062.TW,宏達電凱基24購05
088063.TW,景碩凱基24購02
088064.TW,嘉澤凱基24購05
088065.TW,GIS凱基24購02
088066.TW,AES凱基25購03
088067.TW,南電凱基25購05
088068.TW,明基材凱基24購01
088069.TW,宏全凱基24購01
088070.TW,台積電麥證24購08
088071.TW,聯發科麥證26購01
088072.TW,晶睿麥證24購02
088073.TW,為升中信24購01
088074.TW,宏達電中信25購02
088075.TW,鈺齊中信24購01
088076.TW,華邦電富邦25購02
088077.TW,萬海富邦25購02
088078.TW,聯詠富邦24購01
088079.TW,潤泰新富邦24購01
08807P.TW,華航凱基25售03
088080.TW,T50反1元富27購09
088081.TW,美指2X元富2A購01
088082.TW,台積電元富27購16
088083.TW,台積電元富27購17
088084.TW,富邦金元富27購01
088085.TW,玉山金元富27購01
088086.TW,中信金元富27購02
088087.TW,晶豪科元富26購01
088088.TW,大立光元富24購06
088089.TW,日月光元富24購01
08808P.TW,台驊控凱基24售01
088090.TW,同欣電元富24購03
088091.TW,GIS元富24購02
088092.TW,華新元大24購09
088093.TW,鴻海元大2A購06
088094.TW,台積電元大29購15
088095.TW,台積電元大2A購12
088096.TW,旺宏元大24購03
088097.TW,旺宏元大29購01
088098.TW,華邦電元大24購03
088099.TW,微星元大24購04
088100.TW,微星元大29購01
088101.TW,宏達電元大2A購03
088102.TW,長榮元大2A購08
088103.TW,八方元大24購01
088104.TW,聯詠元大24購06
088105.TW,玉晶光元大24購02
088106.TW,群創元大24購03
088107.TW,群創元大29購01
088108.TW,天鈺元大24購03
088109.TW,鴻海法興24購01
088110.TW,旺宏法興24購01
088111.TW,聯發科法興24購02
088112.TW,聯發科法興24購03
088113.TW,可成法興24購01
088114.TW,滬深2X國票25購03
088115.TW,S&P500國票27購01
088116.TW,A50正2國票25購01
088117.TW,道瓊反國票26購01
088118.TW,東鋼國票25購02
088119.TW,華通國票25購02
08811P.TW,順德國票24售01
088120.TW,金像電國票25購03
088121.TW,南亞科國票25購04
088122.TW,玉晶光國票25購04
088123.TW,眾達國票25購04
088124.TW,道瓊銀群益28購01
088125.TW,大成鋼群益24購02
088126.TW,聯電群益24購10
088127.TW,台積電群益2A購01
088128.TW,台積電群益2A購02
088129.TW,南亞科群益24購01
088130.TW,聯發科群益24購07
088131.TW,宏達電群益24購05
088132.TW,長榮群益27購01
088133.TW,富邦金群益24購03
088134.TW,健策群益24購05
088135.TW,同欣電群益24購01
088136.TW,緯穎群益24購04
088137.TW,大立光永豐24購03
088138.TW,群創永豐25購02
088139.TW,臻鼎富邦24購01
08813P.TW,台表科國票24售01
088140.TW,台泥麥證24購01
088141.TW,仁寶麥證24購01
088142.TW,台積電麥證24購10
088143.TW,台積電麥證26購05
088144.TW,敦泰麥證25購01
088145.TW,聯發科康和25購02
088146.TW,欣興康和25購02
088147.TW,景碩康和25購01
088148.TW,南電康和25購02
088149.TW,滬深2X元大25購03
08814P.TW,晶碩國票24售01
088150.TW,元石油元大28購01
088151.TW,台達電元大24購10
088152.TW,台積電元大28購10
088153.TW,台積電元大29購16
088154.TW,台積電元大2A購13
088155.TW,技嘉元大24購01
088156.TW,友達元大24購10
088157.TW,晶華元大24購07
088158.TW,奇鋐元大24購04
088159.TW,景碩元大2A購01
08815P.TW,帝寶國票24售01
088160.TW,祥碩元大24購05
088161.TW,瑞昱兆豐24購02
088162.TW,力積電兆豐24購03
088163.TW,鴻海台新24購01
088164.TW,台積電台新24購04
088165.TW,南電台新24購01
088166.TW,台積電統一28購03
088167.TW,台灣50凱基27購06
088168.TW,T50反1凱基2A購02
088169.TW,中砂凱基24購03
08816P.TW,矽創國票24售01
088170.TW,東鹼凱基24購03
088171.TW,台積電凱基24購25
088172.TW,台積電凱基24購26
088173.TW,致茂凱基24購04
088174.TW,興富發凱基24購01
088175.TW,天鈺凱基25購02
088176.TW,南電凱基24購08
088177.TW,世紀鋼凱基25購01
088178.TW,臺股指凱基25購33
088179.TW,臺股指凱基25購34
08817P.TW,聯發科富邦25售06
088180.TW,裕隆元富24購02
088181.TW,台積電元富27購18
088182.TW,台積電元富27購19
088183.TW,長榮元富24購19
088184.TW,長榮元富2A購05
088185.TW,陽明元富27購05
088186.TW,臺股指元富24購06
088187.TW,欣興第一29購02
088188.TW,南電第一25購02
088189.TW,台塑永豐24購01
088190.TW,中砂永豐24購03
088191.TW,台積電永豐24購08
088192.TW,長榮永豐25購02
088193.TW,漢翔永豐24購01
088194.TW,欣興永豐25購02
088195.TW,旺宏國票24購03
088196.TW,旺宏國票25購02
088197.TW,智邦國票25購01
088198.TW,瑞昱國票24購01
088199.TW,瑞昱國票25購01
088200.TW,長榮國票25購05
088201.TW,奇鋐國票25購04
088202.TW,聯詠國票24購01
088203.TW,欣興國票25購04
088204.TW,正文國票25購02
088205.TW,臺股指國票25購17
088206.TW,臺股指統一24購01
088207.TW,群創兆豐26購01
088208.TW,華新群益24購07
088209.TW,台亞群益24購03
088210.TW,友達群益24購04
088211.TW,欣興群益26購01
088212.TW,群創群益25購01
088213.TW,群創群益25購02
088214.TW,碩天群益24購01
088215.TW,振樺電群益24購02
088216.TW,光罩中信26購01
088217.TW,萬海中信24購02
088218.TW,愛普中信24購01
088219.TW,世紀鋼中信24購01
088220.TW,美時富邦28購01
088221.TW,聯發科富邦26購01
088222.TW,義隆富邦28購02
088223.TW,道瓊銀元大24購01
088224.TW,台積電元大2A購14
088225.TW,南亞科元大24購06
088226.TW,群創元大29購02
088227.TW,鈺齊元大24購03
088228.TW,臺股指元大25購66
088229.TW,台灣50凱基26購08
088230.TW,台灣50凱基28購01
088231.TW,香港2X凱基27購02
088232.TW,美時凱基26購01
088233.TW,台積電凱基24購27
088234.TW,台積電凱基2A購07
088235.TW,台積電凱基2A購08
088236.TW,南亞科凱基26購04
088237.TW,南亞科凱基28購01
088238.TW,緯創凱基24購01
088239.TW,南茂凱基24購01
088240.TW,臺股指凱基24購37
088241.TW,臺股指凱基24購38
088242.TW,臺股指凱基25購35
088243.TW,臺股指凱基25購36
088244.TW,臺股指凱基25購37
088245.TW,上証2X元富24購01
088246.TW,滬深2X元富27購01
088247.TW,華通元富26購01
088248.TW,聯發科元富26購04
088249.TW,聯發科元富26購05
088250.TW,國泰金元富24購05
088251.TW,正新麥證24購01
088252.TW,台積電麥證24購11
088253.TW,永豐金麥證24購02
088254.TW,臺股指麥證2A購03
088255.TW,A50正2國票25購02
088256.TW,健策國票25購06
088257.TW,同欣電國票25購02
088258.TW,中興電永豐24購02
088259.TW,台積電永豐26購02
088260.TW,瑞昱永豐25購01
088261.TW,長榮永豐26購02
088262.TW,奇鋐永豐24購01
088263.TW,愛普永豐25購03
088264.TW,力智永豐25購01
088265.TW,南電永豐24購01
088266.TW,臺股指永豐24購02
088267.TW,道瓊反元富24購01
088268.TW,裕隆元富25購01
088269.TW,裕隆麥證24購01
08826P.TW,鴻海兆豐26售02
088270.TW,致茂麥證24購01
088271.TW,啟碁麥證26購01
088272.TW,台積電台新24購05
088273.TW,裕隆凱基24購03
088274.TW,大立光凱基25購05
088275.TW,正文凱基25購02
088276.TW,乙盛凱基25購02
088277.TW,南電凱基24購09
088278.TW,奇鋐富邦26購01
088279.TW,智易富邦26購01
08827P.TW,台積電兆豐24售06
088280.TW,滬深2X群益26購04
088281.TW,香港2X群益26購01
088282.TW,裕隆群益24購01
088283.TW,裕隆群益24購02
088284.TW,台積電群益25購09
088285.TW,台積電群益25購10
088286.TW,旺宏群益24購03
088287.TW,長榮群益25購09
088288.TW,長榮航群益24購09
088289.TW,國泰金群益24購03
08828P.TW,聯發科統一24售06
088290.TW,眾達群益25購01
088291.TW,愛普群益26購02
088292.TW,晶心科群益24購01
088293.TW,矽創群益24購02
088294.TW,道瓊反元大29購01
088295.TW,台泥元大24購01
088296.TW,台達電元大24購12
088297.TW,台達電元大24購13
088298.TW,金寶元大24購04
088299.TW,台積電元大24購41
08829P.TW,萬海統一24售03
088300.TW,台積電元大29購17
088301.TW,南亞科元大24購07
088302.TW,友達元大24購13
088303.TW,可成元大24購05
088304.TW,建漢元大24購01
088305.TW,智伸科元大24購01
088306.TW,眾達元大28購01
088307.TW,滬深2X國票25購04
088308.TW,香港2X國票24購04
088309.TW,第一銅國票25購01
08830P.TW,台驊控統一24售02
088310.TW,金像電國票25購04
088311.TW,中租國票25購03
088312.TW,瑞儀國票25購02
088313.TW,南電國票25購02
088314.TW,裕隆康和24購01
088315.TW,長榮航康和24購07
088316.TW,台灣50永豐25購02
088317.TW,滬深2X永豐24購02
088318.TW,裕隆永豐24購01
088319.TW,台積電永豐27購01
08831P.TW,中砂國泰25售01
088320.TW,香港2X群益26購02
088321.TW,中興電群益24購02
088322.TW,鴻海群益24購03
088323.TW,鴻海群益24購04
088324.TW,台積電群益24購09
088325.TW,台積電群益25購11
088326.TW,萬海群益24購04
088327.TW,晶豪科群益24購01
088328.TW,大立光群益24購08
088329.TW,貿聯群益24購04
08832P.TW,萬海國泰25售02
088330.TW,飛捷群益24購02
088331.TW,世紀鋼群益25購01
088332.TW,華新兆豐25購02
088333.TW,為升兆豐26購01
088334.TW,台積電兆豐26購08
088335.TW,聯發科兆豐26購01
088336.TW,華航兆豐26購02
088337.TW,緯穎兆豐26購01
088338.TW,台灣50台新25購01
088339.TW,台積電統一27購02
088340.TW,力智統一25購05
088341.TW,滬深2X凱基24購06
088342.TW,香港2X凱基26購01
088343.TW,台積電凱基24購28
088344.TW,台積電凱基26購09
088345.TW,台積電凱基2A購09
088346.TW,京元電凱基24購01
088347.TW,敦泰凱基24購03
088348.TW,天鈺凱基24購04
088349.TW,眾達凱基28購01
088350.TW,中租凱基24購03
088351.TW,南電凱基24購10
088352.TW,世紀鋼凱基27購01
088353.TW,香港2X中信27購01
088354.TW,欣興中信24購05
088355.TW,T50反1國泰26購02
088356.TW,台積電國泰26購05
088357.TW,上証2X富邦25購02
088358.TW,滬深2X富邦25購01
088359.TW,新唐富邦26購01
088360.TW,南電富邦24購01
088361.TW,台積電元富27購22
088362.TW,台積電元富27購23
088363.TW,欣興元富26購02
088364.TW,嘉澤元富26購01
088365.TW,中租元富24購02
088366.TW,台灣50麥證26購04
088367.TW,台積電麥證24購12
088368.TW,台積電麥證28購07
088369.TW,台積電麥證29購01
088370.TW,南亞科麥證24購02
088371.TW,大立光麥證24購05
088372.TW,中租麥證24購03
088373.TW,鈺齊麥證24購01
088374.TW,中石化法興26購01
088375.TW,華新法興24購01
088376.TW,台積電法興24購02
088377.TW,台積電法興25購01
088378.TW,台積電法興25購02
088379.TW,技嘉法興24購01
088380.TW,萬海法興24購01
088381.TW,聯詠法興24購02
088382.TW,景碩法興26購01
088383.TW,A50正2元大27購01
088384.TW,道瓊反元大2A購01
088385.TW,台積電元大28購11
088386.TW,台積電元大29購18
088387.TW,宏達電元大24購05
088388.TW,長榮元大24購37
088389.TW,景碩元大24購04
088390.TW,群創元大24購04
088391.TW,群創元大24購05
088392.TW,GIS元大24購02
088393.TW,AES元大24購06
088394.TW,AES元大24購07
088395.TW,臺股指元大24購41
088396.TW,臺股指元大24購42
088397.TW,臺股指元大24購43
088398.TW,臺股指元大25購72
088399.TW,臺股指元大25購73
088400.TW,臺股指元大29購08
088401.TW,香港2X國票25購05
088402.TW,道瓊反國票26購02
088403.TW,中興電國票25購04
088404.TW,中砂國票25購03
088405.TW,大成鋼國票25購02
088406.TW,鴻海國票25購02
088407.TW,台積電國票25購10
088408.TW,台積電國票25購11
088409.TW,國泰金國票25購03
088410.TW,大立光國票25購05
088411.TW,台勝科國票25購01
088412.TW,嘉澤國票25購03
088413.TW,新唐國票25購06
088414.TW,台積電統一25購10
088415.TW,台積電統一27購03
088416.TW,第一銅凱基26購02
088417.TW,欣興凱基25購07
088418.TW,中租凱基25購02
088419.TW,康舒凱基25購01
08841P.TW,富邦金群益24售01
088420.TW,AES凱基25購04
088421.TW,金像電永豐25購01
088422.TW,聯發科永豐25購02
088423.TW,智易永豐25購02
088424.TW,貿聯永豐25購02
088425.TW,中租永豐25購01
088426.TW,元晶永豐25購01
088427.TW,臺股指永豐25購05
088428.TW,T50反1元大25購09
088429.TW,T50反1元大26購08
088430.TW,T50反1元大27購05
088431.TW,上証2X元大26購01
088432.TW,香港2X元大25購02
088433.TW,香港2X元大26購02
088434.TW,美指2X元大2A購02
088435.TW,台泥元大25購01
088436.TW,台達電元大25購01
088437.TW,金寶元大25購01
088438.TW,台積電元大25購21
088439.TW,台積電元大25購22
088440.TW,玉晶光元大25購01
088441.TW,中租元大25購01
088442.TW,鈺齊元大25購01
088443.TW,友達中信25購01
088444.TW,道瓊反元富27購01
088445.TW,台積電元富25購01
088446.TW,台積電元富27購26
088447.TW,宏達電元富27購03
088448.TW,AES元富27購01
088449.TW,臺股指元富25購01
088450.TW,台積電麥證25購07
088451.TW,台積電麥證27購06
088452.TW,聯發科麥證25購01
088453.TW,景碩麥證25購01
088454.TW,矽力麥證25購01
088455.TW,台灣50群益25購03
088456.TW,東鹼群益25購01
088457.TW,台光電群益25購01
088458.TW,長榮航群益25購05
088459.TW,台驊控群益25購01
088460.TW,聯詠群益25購01
088461.TW,京鼎群益25購01
088462.TW,啟碁群益25購01
088463.TW,AES群益25購01
088464.TW,台達電康和25購01
088465.TW,台積電康和25購04
088466.TW,嘉澤康和25購01
088467.TW,力智康和25購01
088468.TW,台達電國泰26購02
088469.TW,台灣50富邦25購04
088470.TW,長榮航富邦25購04
088471.TW,同欣電富邦26購01
088472.TW,道瓊反國票2A購01
088473.TW,第一銅國票25購02
088474.TW,裕隆國票25購02
088475.TW,長榮國票25購07
088476.TW,萬海國票25購04
088477.TW,嘉晶國票25購03
088478.TW,揚明光國票25購01
088479.TW,富邦媒國票25購01
088480.TW,潤泰新國票25購02
088481.TW,中興電康和25購01
088482.TW,聯電康和25購03
088483.TW,聯發科康和25購03
088484.TW,欣興康和26購02
088485.TW,南電康和25購03
088486.TW,聚陽永豐25購01
088487.TW,智邦永豐25購01
088488.TW,飛宏永豐25購02
088489.TW,宏達電永豐25購02
08848P.TW,順德元大24售01
088490.TW,嘉澤永豐25購01
088491.TW,健策永豐25購01
088492.TW,祥碩永豐25購01
088493.TW,瑞儀永豐25購01
088494.TW,同欣電永豐25購01
088495.TW,緯穎永豐25購01
088496.TW,AES永豐25購02
088497.TW,鈺齊永豐25購02
088498.TW,上証2X群益25購01
088499.TW,美指2X群益26購01
088500.TW,光罩群益26購01
088501.TW,健和興群益25購01
088502.TW,大立光群益25購01
088503.TW,奇鋐群益25購02
088504.TW,欣興群益25購02
088505.TW,中磊群益25購01
088506.TW,中租群益25購01
088507.TW,臺股指群益25購05
088508.TW,道瓊反中信27購02
088509.TW,美時中信26購01
08850P.TW,中砂凱基24售01
088510.TW,友達中信27購01
088511.TW,AES中信25購01
088512.TW,潤泰新中信25購02
088513.TW,鴻海國泰26購02
088514.TW,SGBR2X凱基28購08
088515.TW,南亞科凱基25購03
088516.TW,景碩凱基25購03
088517.TW,華擎凱基25購01
088518.TW,AES凱基25購05
088519.TW,台灣50元大26購03
08851P.TW,聯電凱基27售04
088520.TW,台灣50元大26購04
088521.TW,台灣50元大26購05
088522.TW,台灣50元大26購06
088523.TW,台灣50元大27購01
088524.TW,台灣50元大27購02
088525.TW,台灣50元大27購03
088526.TW,裕隆元大25購01
088527.TW,台積電元大25購23
088528.TW,台積電元大25購24
088529.TW,宏達電元大25購04
08852P.TW,順德元大24售02
088530.TW,玉晶光元大25購02
088531.TW,華擎元大25購01
088532.TW,材料元大25購01
088533.TW,中租元大25購02
088534.TW,AES元大25購01
088535.TW,AES元大25購02
088536.TW,聯電台新25購01
088537.TW,台積電台新26購01
088538.TW,T50反1元富27購11
088539.TW,滬深2X元富25購01
08853P.TW,創意元大27售03
088540.TW,台積電元富2A購01
088541.TW,敦泰元富27購01
088542.TW,華通麥證26購01
088543.TW,道瓊反富邦25購01
088544.TW,中砂富邦26購02
088545.TW,景碩富邦25購02
088546.TW,晶心科統一2A購01
088547.TW,美時永豐26購01
088548.TW,愛普永豐25購04
088549.TW,長榮第一26購03
088550.TW,美時元大25購04
088551.TW,裕隆元大25購02
088552.TW,鴻海元大25購08
088553.TW,台積電元大25購26
088554.TW,台積電元大29購19
088555.TW,創意元大25購01
088556.TW,中租元大25購03
088557.TW,緯穎元大25購01
088558.TW,AES元大25購03
088559.TW,AES元大25購04
088560.TW,上証2X凱基26購02
088561.TW,滬深2X凱基26購05
088562.TW,台積電凱基25購20
088563.TW,光罩凱基27購01
088564.TW,宏達電凱基25購02
088565.TW,欣興凱基27購01
088566.TW,立積凱基25購02
088567.TW,瑞儀凱基25購01
088568.TW,滬深2X元富25購03
088569.TW,滬深2X元富25購04
08856P.TW,萬海凱基25售04
088570.TW,A50正2元富28購01
088571.TW,道瓊反元富26購01
088572.TW,台積電元富28購01
088573.TW,祥碩元富27購01
088574.TW,大成鋼麥證26購01
088575.TW,上銀麥證26購01
088576.TW,友達麥證27購01
088577.TW,日月光麥證25購01
088578.TW,上証2X群益25購02
088579.TW,滬深2X群益25購03
088580.TW,滬深2X群益27購01
088581.TW,滬深反群益27購01
088582.TW,元美指群益27購01
088583.TW,中興電群益25購02
088584.TW,台積電群益25購12
088585.TW,台積電群益26購01
088586.TW,台積電群益27購01
088587.TW,長榮航群益25購06
088588.TW,大立光群益25購02
088589.TW,創意群益25購01
08858P.TW,日月光凱基24售01
088590.TW,嘉澤群益25購02
088591.TW,貿聯群益25購01
088592.TW,A50正2國票26購01
088593.TW,奇鋐國票26購01
088594.TW,新唐國票26購01
088595.TW,瑞儀國票26購01
088596.TW,台積電中信29購03
088597.TW,台積電中信29購04
088598.TW,台積電中信29購05
088599.TW,創意富邦29購01
088600.TW,AES富邦25購01
088601.TW,欣興兆豐27購01
088602.TW,富邦金台新25購01
088603.TW,宏達電中信25購03
088604.TW,滬深2X國票26購02
088605.TW,道瓊反國票26購03
088606.TW,台達電國票25購03
088607.TW,貿聯國票26購01
088608.TW,台表科國票26購01
088609.TW,AES國票25購02
08860P.TW,天鈺凱基24售02
088610.TW,滬深2X群益27購02
088611.TW,中砂群益25購02
088612.TW,大成鋼群益25購01
088613.TW,聯電群益25購04
088614.TW,聯發科群益26購01
088615.TW,聯發科群益26購02
088616.TW,聯發科群益26購03
088617.TW,聯發科群益27購01
088618.TW,建漢群益25購01
088619.TW,日月光群益25購02
08861P.TW,祥碩凱基24售01
088620.TW,力智群益25購01
088621.TW,AES群益25購02
088622.TW,AES群益26購01
088623.TW,南電群益26購01
088624.TW,群臺2X永豐25購01
088625.TW,美時永豐28購01
088626.TW,國巨永豐26購01
088627.TW,台積電永豐2B購01
088628.TW,燿華永豐25購01
088629.TW,全新永豐25購01
08862P.TW,同欣電凱基24售03
088630.TW,王品永豐26購01
088631.TW,台郡永豐25購01
088632.TW,同欣電永豐27購01
088633.TW,富邦媒永豐26購01
088634.TW,台積電第一2C購02
088635.TW,台積電第一2C購03
088636.TW,台積電第一31購01
088637.TW,台積電第一31購02
088638.TW,景碩康和26購02
088639.TW,緯穎康和25購01
08863P.TW,晶碩凱基24售01
088640.TW,AES康和25購01
088641.TW,美時凱基2A購01
088642.TW,裕隆凱基27購01
088643.TW,台積電凱基27購15
088644.TW,光罩凱基27購02
088645.TW,建準凱基25購02
088646.TW,聯發科凱基26購07
088647.TW,景碩凱基26購02
088648.TW,鈺齊凱基26購02
088649.TW,滬深2X元大25購04
08864P.TW,惠特凱基24售01
088650.TW,滬深2X元大27購04
088651.TW,道瓊反元大28購02
088652.TW,台積電元大25購25
088653.TW,台積電元大25購27
088654.TW,台積電元大29購20
088655.TW,可成元大25購01
088656.TW,宏達電元大25購05
088657.TW,中租元大25購04
088658.TW,AES元大25購05
088659.TW,AES元大25購06
08865P.TW,富鼎凱基24售02
088660.TW,世紀鋼元大25購02
088661.TW,國巨兆豐25購01
088662.TW,國巨兆豐27購01
088663.TW,智易兆豐28購01
088664.TW,A50正2元富25購02
088665.TW,裕隆元富28購01
088666.TW,晶豪科元富26購02
088667.TW,景碩元富28購01
088668.TW,健策元富28購01
088669.TW,祥碩元富25購01
08866P.TW,聯發科國泰25售03
088670.TW,緯穎麥證25購01
088671.TW,道瓊反中信27購03
088672.TW,道瓊反國票26購04
088673.TW,台達電國票26購01
088674.TW,華新科國票26購01
088675.TW,奇鋐國票26購02
088676.TW,台郡國票26購01
088677.TW,元晶國票26購01
088678.TW,AES國票26購01
088679.TW,道瓊反群益29購01
08867P.TW,玉晶光國泰25售02
088680.TW,國巨群益25購01
088681.TW,國巨群益25購02
088682.TW,國巨群益25購03
088683.TW,景碩群益26購01
088684.TW,天鈺群益25購02
088685.TW,乙盛群益25購01
088686.TW,同欣電群益26購01
088687.TW,富邦媒統一26購01
088688.TW,長榮台新25購01
088689.TW,台達電兆豐28購01
08868P.TW,中鴻國票24售01
088690.TW,友達兆豐28購01
088691.TW,長榮航兆豐27購01
088692.TW,景碩兆豐29購01
088693.TW,貿聯兆豐27購01
088694.TW,元油反富邦26購01
088695.TW,國巨富邦26購01
088696.TW,可成富邦27購01
088697.TW,萬海富邦26購01
088698.TW,日月光富邦26購02
088699.TW,晶豪科康和25購01
088700.TW,台積電永豐26購03
088701.TW,順德永豐26購01
088702.TW,友達永豐25購02
088703.TW,寶成永豐25購01
088704.TW,華通法興25購01
088705.TW,國巨法興25購01
088706.TW,中磊法興25購01
088707.TW,裕隆元大25購03
088708.TW,台積電元大25購29
088709.TW,台積電元大25購30
08870P.TW,台積電國票24售03
088710.TW,台積電元大29購21
088711.TW,技嘉元大25購01
088712.TW,瑞昱元大25購01
088713.TW,瑞昱元大25購02
088714.TW,景碩元大25購04
088715.TW,祥碩元大25購01
088716.TW,中租元大25購05
088717.TW,中租元大25購06
088718.TW,緯穎元大25購02
088719.TW,富邦媒元大25購01
08871P.TW,智邦國票24售02
088720.TW,臺股指元大26購17
088721.TW,臺股指元大26購18
088722.TW,臺股指元大26購19
088723.TW,臺股指元大26購20
088724.TW,臺股指元大27購02
088725.TW,臺股指元大27購03
088726.TW,臺股指元大27購04
088727.TW,鴻海凱基27購03
088728.TW,致茂凱基27購01
088729.TW,聯發科凱基27購03
08872P.TW,微星國票24售01
088730.TW,大立光凱基27購06
088731.TW,欣興凱基25購08
088732.TW,敦泰凱基26購01
088733.TW,新唐凱基25購05
088734.TW,台表科凱基26購01
088735.TW,世紀鋼凱基29購01
088736.TW,臺股指凱基25購38
088737.TW,臺股指凱基25購39
088738.TW,臺股指凱基26購41
088739.TW,臺股指凱基2A購04
08873P.TW,友達國票24售02
088740.TW,華新元富28購01
088741.TW,廣宇元富28購01
088742.TW,台亞元富28購01
088743.TW,宏碁元富28購01
088744.TW,華碩元富28購01
088745.TW,技嘉元富28購01
088746.TW,台光電元富27購01
088747.TW,凌陽元富28購01
088748.TW,友達元富27購01
088749.TW,美律元富25購01
08874P.TW,裕民國票24售01
088750.TW,長榮元富26購06
088751.TW,華航元富28購01
088752.TW,健和興元富28購01
088753.TW,三陽麥證25購01
088754.TW,台達電麥證25購01
088755.TW,鴻海麥證28購01
088756.TW,旺宏麥證26購01
088757.TW,華新科麥證25購01
088758.TW,智易麥證25購01
088759.TW,台郡麥證25購01
08875P.TW,萬海國票24售03
088760.TW,道瓊反群益29購02
088761.TW,美費半群益27購01
088762.TW,FB越南群益27購01
088763.TW,中砂群益25購03
088764.TW,金像電群益25購01
088765.TW,敦泰群益25購02
088766.TW,威鋒電群益27購01
088767.TW,欣興第一31購01
088768.TW,南電第一26購03
088769.TW,香港反國票27購01
08876P.TW,晶技國票24售01
088770.TW,慧洋國票25購01
088771.TW,揚明光國票26購01
088772.TW,聯茂國票26購01
088773.TW,T50反1凱基29購02
088774.TW,T50反1凱基29購03
088775.TW,滬深2X凱基26購06
088776.TW,滬深2X凱基26購07
088777.TW,道瓊反凱基2B購01
088778.TW,永續息凱基2B購01
088779.TW,怡利電凱基27購01
08877P.TW,瑞鼎國票24售01
088780.TW,材料凱基25購01
088781.TW,盛群凱基25購01
088782.TW,聯茂凱基25購02
088783.TW,康舒凱基26購01
088784.TW,元晶凱基29購01
088785.TW,威鋒電凱基26購01
088786.TW,富邦媒凱基25購02
088787.TW,萬海中信28購01
088788.TW,玉晶光中信28購01
088789.TW,AES中信28購01
08878P.TW,潤泰新國票24售01
088790.TW,滬深2X國泰27購01
088791.TW,T50反1元大27購06
088792.TW,T50反1元大28購07
088793.TW,台積電元大25購31
088794.TW,台積電元大29購22
088795.TW,宏達電元大25購06
088796.TW,立積元大25購01
088797.TW,中租元大25購07
088798.TW,元晶元大25購01
088799.TW,上証2X元富25購01
08879P.TW,台灣50富邦25售03
088800.TW,華新元富28購02
088801.TW,中鋼元富28購01
088802.TW,鴻海元富28購01
088803.TW,晶技元富28購01
088804.TW,景碩元富28購02
088805.TW,群創元富28購01
088806.TW,致伸元富28購01
088807.TW,和碩元富28購01
088808.TW,力智元富28購01
088809.TW,AES元富28購01
08880P.TW,T50反1富邦29售01
088810.TW,南亞科麥證25購02
088811.TW,美時康和25購01
088812.TW,台光電康和25購01
088813.TW,晶豪科康和25購02
088814.TW,致伸康和25購01
088815.TW,天鈺康和26購01
088816.TW,愛普康和25購01
088817.TW,上銀永豐26購01
088818.TW,台積電永豐27購03
088819.TW,致茂永豐27購01
088820.TW,台光電永豐26購01
088821.TW,致伸永豐25購01
088822.TW,帆宣永豐26購01
088823.TW,聯茂永豐25購01
088824.TW,啟碁永豐25購01
088825.TW,晶碩永豐25購01
088826.TW,AES永豐25購03
088827.TW,南電永豐26購01
088828.TW,嘉晶統一28購01
088829.TW,中砂兆豐27購01
088830.TW,台積電兆豐27購03
088831.TW,瑞昱兆豐25購01
088832.TW,長榮兆豐27購01
088833.TW,致伸兆豐25購01
088834.TW,同欣電兆豐25購02
088835.TW,台灣50富邦27購02
088836.TW,上証2X富邦26購01
088837.TW,滬深2X富邦26購02
088838.TW,鴻海富邦25購02
088839.TW,聯發科富邦25購10
08883P.TW,陽明凱基24售03
088840.TW,長榮航富邦26購01
088841.TW,欣興富邦27購02
088842.TW,嘉澤富邦26購01
088843.TW,力積電富邦26購02
088844.TW,世紀鋼富邦26購02
088845.TW,聯詠第一28購01
088846.TW,道瓊反國票27購01
088847.TW,陽明國票26購01
088848.TW,欣興國票26購02
088849.TW,群創國票26購01
088850.TW,智易國票26購01
088851.TW,正文國票26購01
088852.TW,致伸國票26購01
088853.TW,樺漢國票26購01
088854.TW,南電國票26購01
088855.TW,振樺電國票26購01
088856.TW,愛普中信28購01
088857.TW,台亞康和25購02
088858.TW,新唐康和26購01
088859.TW,上証2X永豐25購01
088860.TW,中砂永豐26購01
088861.TW,中鴻永豐25購01
088862.TW,陽明永豐25購02
088863.TW,欣陸永豐25購01
088864.TW,緯穎永豐25購02
088865.TW,台灣50群益25購04
088866.TW,台灣50群益25購05
088867.TW,T50反1群益28購04
088868.TW,滬深2X群益25購04
088869.TW,華城群益26購01
08886P.TW,智原凱基24售02
088870.TW,台積電群益27購02
088871.TW,台積電群益27購03
088872.TW,台積電群益27購04
088873.TW,奇鋐群益25購03
088874.TW,玉晶光群益25購02
088875.TW,健策群益25購02
